result,table,_start,_stop,_time,_value,_field,_measurement
_result,25,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:10.665471+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Averia,KELABO1-----BS1---KFU1
_result,25,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:25.683803+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Averia,KELABO1-----BS1---KFU1
_result,25,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:40.690603+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Averia,KELABO1-----BS1---KFU1
_result,25,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:55.703031+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Averia,KELABO1-----BS1---KFU1
_result,25,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:10.708995+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Averia,KELABO1-----BS1---KFU1
_result,25,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:25.716903+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Averia,KELABO1-----BS1---KFU1
_result,25,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:40.721919+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Averia,KELABO1-----BS1---KFU1
_result,25,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:55.729094+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Averia,KELABO1-----BS1---KFU1
_result,25,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:14:10.732367+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Averia,KELABO1-----BS1---KFU1
_result,25,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:14:25.735691+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Averia,KELABO1-----BS1---KFU1
_result,26,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:09:40.558006+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_EnCiclo_CO,KELABO1-----BS1---KFU1
_result,26,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:09:55.572568+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_EnCiclo_CO,KELABO1-----BS1---KFU1
_result,26,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:10.579190+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_EnCiclo_CO,KELABO1-----BS1---KFU1
_result,26,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:25.596641+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_EnCiclo_CO,KELABO1-----BS1---KFU1
_result,26,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:40.613778+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_EnCiclo_CO,KELABO1-----BS1---KFU1
_result,26,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:55.627308+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_EnCiclo_CO,KELABO1-----BS1---KFU1
_result,26,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:10.632226+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_EnCiclo_CO,KELABO1-----BS1---KFU1
_result,26,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:25.649305+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_EnCiclo_CO,KELABO1-----BS1---KFU1
_result,26,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:40.649463+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_EnCiclo_CO,KELABO1-----BS1---KFU1
_result,26,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:55.662828+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_EnCiclo_CO,KELABO1-----BS1---KFU1
_result,26,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:10.665470+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_EnCiclo_CO,KELABO1-----BS1---KFU1
_result,26,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:25.683803+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_EnCiclo_CO,KELABO1-----BS1---KFU1
_result,26,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:40.690592+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_EnCiclo_CO,KELABO1-----BS1---KFU1
_result,26,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:55.703031+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_EnCiclo_CO,KELABO1-----BS1---KFU1
_result,26,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:10.708994+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_EnCiclo_CO,KELABO1-----BS1---KFU1
_result,26,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:25.716902+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_EnCiclo_CO,KELABO1-----BS1---KFU1
_result,26,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:40.721918+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_EnCiclo_CO,KELABO1-----BS1---KFU1
_result,26,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:55.729093+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_EnCiclo_CO,KELABO1-----BS1---KFU1
_result,26,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:14:10.732366+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_EnCiclo_CO,KELABO1-----BS1---KFU1
_result,26,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:14:25.735673+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_EnCiclo_CO,KELABO1-----BS1---KFU1
_result,27,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:09:40.558127+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_IN,KELABO1-----BS1---KFU1
_result,27,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:09:55.572570+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_IN,KELABO1-----BS1---KFU1
_result,27,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:10.579192+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_IN,KELABO1-----BS1---KFU1
_result,27,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:25.596643+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_IN,KELABO1-----BS1---KFU1
_result,27,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:40.613782+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_IN,KELABO1-----BS1---KFU1
_result,27,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:55.627311+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_IN,KELABO1-----BS1---KFU1
_result,27,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:10.632229+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_IN,KELABO1-----BS1---KFU1
_result,27,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:25.649308+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_IN,KELABO1-----BS1---KFU1
_result,27,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:40.649465+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_IN,KELABO1-----BS1---KFU1
_result,27,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:55.662830+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_IN,KELABO1-----BS1---KFU1
_result,27,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:10.665472+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_IN,KELABO1-----BS1---KFU1
_result,27,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:25.683804+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_IN,KELABO1-----BS1---KFU1
_result,27,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:40.690605+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_IN,KELABO1-----BS1---KFU1
_result,27,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:55.703032+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_IN,KELABO1-----BS1---KFU1
_result,27,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:10.708996+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_IN,KELABO1-----BS1---KFU1
_result,27,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:25.716904+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_IN,KELABO1-----BS1---KFU1
_result,27,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:40.721920+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_IN,KELABO1-----BS1---KFU1
_result,27,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:55.729095+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_IN,KELABO1-----BS1---KFU1
_result,27,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:14:10.732368+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_IN,KELABO1-----BS1---KFU1
_result,27,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:14:25.735692+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_IN,KELABO1-----BS1---KFU1
_result,28,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:09:40.558131+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_OUT,KELABO1-----BS1---KFU1
_result,28,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:09:55.572572+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_OUT,KELABO1-----BS1---KFU1
_result,28,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:10.579193+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_OUT,KELABO1-----BS1---KFU1
_result,28,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:25.596644+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_OUT,KELABO1-----BS1---KFU1
_result,28,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:40.613783+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_OUT,KELABO1-----BS1---KFU1
_result,28,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:55.627312+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_OUT,KELABO1-----BS1---KFU1
_result,28,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:10.632230+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_OUT,KELABO1-----BS1---KFU1
_result,28,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:25.649310+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_OUT,KELABO1-----BS1---KFU1
_result,28,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:40.649465+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_OUT,KELABO1-----BS1---KFU1
_result,28,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:55.662831+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_OUT,KELABO1-----BS1---KFU1
_result,28,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:10.665474+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_OUT,KELABO1-----BS1---KFU1
_result,28,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:25.683805+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_OUT,KELABO1-----BS1---KFU1
_result,28,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:40.690607+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_OUT,KELABO1-----BS1---KFU1
_result,28,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:55.703033+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_OUT,KELABO1-----BS1---KFU1
_result,28,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:10.708997+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_OUT,KELABO1-----BS1---KFU1
_result,28,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:25.716905+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_OUT,KELABO1-----BS1---KFU1
_result,28,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:40.721920+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_OUT,KELABO1-----BS1---KFU1
_result,28,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:55.729096+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_OUT,KELABO1-----BS1---KFU1
_result,28,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:14:10.732369+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_OUT,KELABO1-----BS1---KFU1
_result,28,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:14:25.735693+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_OUT,KELABO1-----BS1---KFU1
_result,29,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:09:40.558005+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_BREAK,KELABO1-----BS1---KFU1
_result,29,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:09:55.572567+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_BREAK,KELABO1-----BS1---KFU1
_result,29,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:10.579189+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_BREAK,KELABO1-----BS1---KFU1
_result,29,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:25.596640+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_BREAK,KELABO1-----BS1---KFU1
_result,29,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:40.613776+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_BREAK,KELABO1-----BS1---KFU1
_result,29,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:55.627306+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_BREAK,KELABO1-----BS1---KFU1
_result,29,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:10.632225+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_BREAK,KELABO1-----BS1---KFU1
_result,29,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:25.649303+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_BREAK,KELABO1-----BS1---KFU1
_result,29,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:40.649462+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_BREAK,KELABO1-----BS1---KFU1
_result,29,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:55.662827+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_BREAK,KELABO1-----BS1---KFU1
_result,29,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:10.665469+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_BREAK,KELABO1-----BS1---KFU1
_result,29,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:25.683802+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_BREAK,KELABO1-----BS1---KFU1
_result,29,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:40.690590+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_BREAK,KELABO1-----BS1---KFU1
_result,29,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:55.703029+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_BREAK,KELABO1-----BS1---KFU1
_result,29,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:10.708993+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_BREAK,KELABO1-----BS1---KFU1
_result,29,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:25.716901+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_BREAK,KELABO1-----BS1---KFU1
_result,29,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:40.721916+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_BREAK,KELABO1-----BS1---KFU1
_result,29,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:55.729092+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_BREAK,KELABO1-----BS1---KFU1
_result,29,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:14:10.732365+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_BREAK,KELABO1-----BS1---KFU1
_result,29,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:14:25.735672+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_BREAK,KELABO1-----BS1---KFU1
_result,30,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:09:40.558004+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_PAUSA,KELABO1-----BS1---KFU1
_result,30,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:09:55.572566+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_PAUSA,KELABO1-----BS1---KFU1
_result,30,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:10.579188+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_PAUSA,KELABO1-----BS1---KFU1
_result,30,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:25.596639+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_PAUSA,KELABO1-----BS1---KFU1
_result,30,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:40.613775+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_PAUSA,KELABO1-----BS1---KFU1
_result,30,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:55.627304+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_PAUSA,KELABO1-----BS1---KFU1
_result,30,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:10.632224+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_PAUSA,KELABO1-----BS1---KFU1
_result,30,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:25.649302+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_PAUSA,KELABO1-----BS1---KFU1
_result,30,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:40.649462+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_PAUSA,KELABO1-----BS1---KFU1
_result,30,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:55.662826+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_PAUSA,KELABO1-----BS1---KFU1
_result,30,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:10.665468+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_PAUSA,KELABO1-----BS1---KFU1
_result,30,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:25.683801+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_PAUSA,KELABO1-----BS1---KFU1
_result,30,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:40.690589+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_PAUSA,KELABO1-----BS1---KFU1
_result,30,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:55.703028+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_PAUSA,KELABO1-----BS1---KFU1
_result,30,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:10.708992+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_PAUSA,KELABO1-----BS1---KFU1
_result,30,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:25.716901+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_PAUSA,KELABO1-----BS1---KFU1
_result,30,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:40.721915+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_PAUSA,KELABO1-----BS1---KFU1
_result,30,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:55.729091+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_PAUSA,KELABO1-----BS1---KFU1
_result,30,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:14:10.732365+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_PAUSA,KELABO1-----BS1---KFU1
_result,30,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:14:25.735669+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_PAUSA,KELABO1-----BS1---KFU1
